stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target
T09,76,0.002856415591277382,0.013653135790376332,0.30224470929735564,0.2498532539437678,0.034669845895973724,0.02866013380672866,0.08238904781544192,0.47638074136174924,0.04897220688484172,0.009446978184042018,0.278571877408784,0.2717585214270368,0.03195438584571817,0.031172840314381216,1.5325660496586857,0.30305156953194823,490.29880288748876,False,False,False,False,True,False,False,False,False,False,AA03_constant,AA03,constant,False
V00,470,0.0643018043039655,0.033771300299450205,0.4749157077410405,0.3694468145874165,0.021906228078711752,0.017041310808187642,2.935320680170099,1.9817313749846341,0.29321609004811816,-0.040228548019436546,0.39638591359303865,0.3498853772155676,0.01828391878563096,0.016139008985715984,16.036829603430093,2.4926281443328575,871.7454556161142,False,False,True,False,True,True,True,False,False,False,AA03_constant,AA03,constant,False
W68,4780,-0.06342809894208201,-0.013050841584979926,0.37497700453042854,0.40111197701571016,0.005423637902902616,0.0058016520895058585,11.694751765809558,2.249504345251337,0.27701975951599794,0.06298996465737859,0.315592737101276,0.35407562921090996,0.00456470852917159,0.005121322054100919,60.687283261494876,12.29955155953122,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA03_constant,AA03,constant,False
W84,354,-0.06109831264579558,0.03531733501668338,0.2919954806420022,0.2237040856270843,0.015519384699652302,0.011889738005867222,3.936903029871051,2.970404814576684,0.1689002737659377,0.02245535448178115,0.26265486670275795,0.20542136789498833,0.013959948663019299,0.010918022521724425,12.098917971909463,2.056723590476207,646.7304445115977,True,False,True,False,True,False,False,False,False,False,AA03_constant,AA03,constant,False
691,3214,0.14859768447079302,0.017312342568135446,0.43492528703307154,0.3692244376768152,0.007671701961328224,0.006512796397787157,19.369585161134946,2.65820417386572,-0.07448004691534094,-0.009529686821600946,0.45122508031237235,0.37233147231612923,0.007959216069608959,0.006567601773439016,9.357711395690277,1.451014715925884,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA03_dcr,AA03,dcr,False
703,11201,0.13707039483380187,-0.16795090766269366,0.5332426312501415,0.40252695798169924,0.005038444327133064,0.003803352449908765,27.2049041200375,44.15864947428747,0.2135511165509473,0.04941271089488398,0.5086962123556709,0.4319187366996085,0.004806512823944112,0.004081066256095676,44.42953225613413,12.107794334649379,941.5147765161167,True,True,True,True,True,False,False,False,False,False,AA03_dcr,AA03,dcr,True
F51,11792,0.03386775810916154,-0.0003097755384385169,0.28734033111089724,0.19536415656676304,0.00264607928330155,0.0017990827998018797,12.799222730357597,0.17218525932915946,0.14603960907177183,0.005240541055606064,0.25822249721476886,0.18391528964631684,0.002377936984066067,0.0016936516914769677,61.41441512131944,3.0942259745485163,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA03_dcr,AA03,dcr,False
F52,6019,-0.01350603569581105,0.005221473065419305,0.2884443767307939,0.19049852850767926,0.003717918839399834,0.0024554407197810157,3.6326870701651104,2.1264911929476242,0.18874373863424812,-0.004461245288373328,0.23157345834003135,0.17442267154366942,0.002984878170361846,0.0022482301229116873,63.233314012064824,1.9843365867705571,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA03_dcr,AA03,dcr,False
G96,14710,0.07401604493182734,0.005703681031888925,0.3273381223655175,0.19684945286663574,0.0026989214850465966,0.0016230349640369197,27.424304612755144,3.514207123241728,0.1686826676864855,-0.004408269847294539,0.2995419968540434,0.18223780102400539,0.0024697408451570583,0.001502561061378981,68.29974408742406,2.9338374064138417,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA03_dcr,AA03,dcr,False
T09,76,0.08497185002915995,0.01694742783193798,0.31004108218838383,0.24777431541951137,0.03556415120013561,0.02842166320312162,2.389255673528796,0.5962855766328483,0.009612069961011237,0.005170838717155904,0.2978057537824571,0.2762537400066777,0.03416066277743911,0.03168847724905966,0.28137832171568355,0.16317725451163312,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA03_dcr,AA03,dcr,False
V00,470,0.0790690619918267,0.03416886294921523,0.4769853261355963,0.36960095551023575,0.022001692456596167,0.0170484207987744,3.593771804046901,2.004224517479743,0.293582802750415,-0.038815859698429225,0.398794292508484,0.35303499257445553,0.018395009021143816,0.016284289908809046,15.95991621493425,2.3836384586491333,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA03_dcr,AA03,dcr,False
W68,4780,-0.044741129405177334,-0.01550201642717832,0.3725326433306947,0.3995186701432005,0.005388282854750096,0.005778606624209873,8.303411422756943,2.682656466393048,0.26493985126079267,0.06417465878237488,0.3175740960488566,0.35420039635060313,0.004593366749162468,0.0051231266761969435,57.678793296681675,12.526463395984917,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA03_dcr,AA03,dcr,False
W84,354,-0.023269604758791786,0.018956499992989113,0.29268821300203135,0.22402774539508194,0.015556203009187617,0.011906940328452187,1.4958409031463895,1.592054673163321,0.14351903118657863,0.013348783234061449,0.2702829932511092,0.20705202734495362,0.01436537901482203,0.011004691093657433,9.990619185090583,1.2130084452579533,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA03_dcr,AA03,dcr,False
691,3214,0.0882439543331857,0.01927329349262835,0.43160004489040193,0.36735318422352026,0.007613047596019109,0.006479789122248604,11.591147069582068,2.9743704816647134,-0.022084323778017886,-0.009777562871207042,0.4410693462462114,0.3664181864876442,0.0077800777962618636,0.00646329657932683,2.8385736436503066,1.5127826413661807,716.8270511350477,True,False,False,False,False,False,False,True,False,False,AA03_epoch,AA03,epoch,False
703,11201,0.37127527760017187,0.1601644614926423,0.4923977836765993,0.39307074068154674,0.0046525140235730116,0.003714003583895573,79.80100129070476,43.12447682795388,0.12317974168963493,-0.05471251920780004,0.5946704657912132,0.4343535192318794,0.005618856894196454,0.004104071761504654,21.922562544147286,13.331277420875574,941.5147765161167,True,True,True,True,False,False,False,False,False,False,AA03_epoch,AA03,epoch,True
F51,11792,0.0005708655508242213,-0.0009068214325308265,0.28361498654754014,0.19460271871804197,0.002611773075627366,0.0017920708188897921,0.21857394738901484,0.5060187482393205,0.16744830668941274,0.0062237232273946504,0.2425050034198755,0.17720062430534544,0.002233196652782615,0.001631817222280264,74.9814426243064,3.8139830505635683,711.6464864123344,False,False,True,True,True,True,True,False,True,False,AA03_epoch,AA03,epoch,False
F52,6019,-0.029118747426940726,0.004797103331715064,0.28881937699618593,0.19034882265293665,0.0037227524248809687,0.0024535110783575134,7.821832908448584,1.955199376937989,0.19717030580282732,-0.005815003114210199,0.22862596238357147,0.17127207934388347,0.0029468862674869125,0.0022076204004147127,66.908013376089,2.6340593306339355,654.8380885051354,True,False,True,False,True,True,False,False,False,False,AA03_epoch,AA03,epoch,False
G96,14710,0.026817445501190033,0.0050522494474469085,0.32409634059452314,0.1938590447524954,0.0026721928094852474,0.0015983788786106741,10.035744952983373,3.1608584892202596,0.19279076191635472,-0.0036666242954105643,0.27471819513108153,0.1752432078125071,0.0022650671843977206,0.0014448902414901993,85.11480950513952,2.5376490131381617,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA03_epoch,AA03,epoch,False
T09,76,0.044728665791416454,0.015872793010077088,0.3022135137559822,0.2484437883152482,0.03466626752196488,0.02849845701096258,1.2902648305900235,0.556970259967803,0.031001267539792998,0.010304010238880843,0.28215426972788443,0.2732168451016679,0.032365314427167516,0.031340121512399365,0.95785466906419,0.3287801623488977,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA03_epoch,AA03,epoch,False
V00,470,0.06697245778643816,0.03303034056556631,0.4752898766129841,0.36993126448413993,0.021923487201783796,0.01706365681561033,3.0548268699237306,1.9357128968597863,0.2935999898967577,-0.03949345733569738,0.39715820321662765,0.35022187528083204,0.018319541849600846,0.016154530484048375,16.026601118474737,2.4447295063570427,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA03_epoch,AA03,epoch,False
W68,4780,-0.05785177771108126,-0.013848229622534113,0.3736330192459939,0.39981962175371183,0.00540419860544828,0.005782959564635521,10.704968846399835,2.39466132656712,0.273287359177919,0.06257596597970931,0.315714006396756,0.3531333908717628,0.004566462558724008,0.0051076935928672336,59.84662212018285,12.251315557983956,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA03_epoch,AA03,epoch,False
W84,354,-0.034911389455545346,0.02355053596780409,0.29463437064442305,0.22478361521666385,0.015659640120858107,0.011947114356208354,2.2293864473325007,1.9712321541114222,0.15358854899585264,0.01567156342235826,0.26922587768707706,0.20671334722849574,0.014309193956498064,0.01098669044855883,10.733557002776198,1.4264134860024171,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA03_epoch,AA03,epoch,False
691,1540,0.20299398080501918,0.020283985598518184,0.4208228128163923,0.37344126995690446,0.010723558232237798,0.009516164720021826,18.92972243063563,2.131529475928582,-0.17236713746308388,-0.0013285829948188742,0.42633036475547065,0.38302242643104717,0.010863903651110205,0.009760315194410387,15.866040697578288,0.13612091088817885,722.8723251405834,True,False,True,False,False,False,False,False,False,False,AA03_mag_dep,AA03,mag_dep,False
703,11201,0.14323086470851035,0.018861153181453576,0.4990882654301346,0.393252061096489,0.0047157303117341025,0.003715716824290321,30.372997444767034,5.076046984569643,0.20717702528882398,-0.00038930191167292323,0.47901967845313703,0.3901524615043013,0.004526108454286629,0.0036864296685634253,45.77376511882052,0.10560405234168793,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA03_mag_dep,AA03,mag_dep,True
F51,6053,0.056567675766990795,-0.006831628598484509,0.26733992022493935,0.1975760417986798,0.0034362003455054584,0.0025395042480785886,16.46227521075166,2.690142614903432,0.0998605014302614,0.007990478386142648,0.2598233686290047,0.1901850116329197,0.003339587848691558,0.0024445051159330522,29.90204359181223,3.268750936155326,656.9265035754826,True,False,True,True,True,True,False,False,True,False,AA03_mag_dep,AA03,mag_dep,False
F52,2919,-0.007227757730052904,-0.01126841185643082,0.25590465332979756,0.18185805030768706,0.004736539196654048,0.0033660106305270715,1.525957546209833,3.347705367961461,0.13785402930592852,0.0005705358090367347,0.21913474484655351,0.17806800121589036,0.0040559649651108025,0.0032958606123583796,33.987973390239226,0.173106777300416,593.244820176748,False,True,True,False,True,False,True,False,False,True,AA03_mag_dep,AA03,mag_dep,False
G96,6884,0.05002470383327184,0.00222112493819931,0.29381394972270786,0.18704950753911298,0.003541212435045208,0.0022544267986313246,14.12643402530953,0.985228236085451,0.09966733640561405,0.0007479094784462636,0.2851621412994212,0.18046854731539544,0.0034369359308047296,0.0021751093319121286,28.998892738241352,0.3438491424193283,703.6335504201762,True,False,True,False,True,False,False,False,False,False,AA03_mag_dep,AA03,mag_dep,False
T09,62,0.10931392078479771,-0.0017784254673091835,0.31775992955774285,0.24952050812229576,0.04035555140940493,0.031689136220683624,2.7087703418004074,0.05612098275333861,-0.003604340261956938,0.008370279950551536,0.2991593093168793,0.2929160152493921,0.037993270276532945,0.03720037113706253,0.09486786043219889,0.22500528071915582,500.7298327600413,False,False,False,False,False,True,False,False,False,False,AA03_mag_dep,AA03,mag_dep,False
V00,228,0.006842701843110501,0.0593694932964102,0.4531877118095692,0.3459202038819672,0.03001308940580212,0.022909125150210128,0.2279905860603498,2.5915216276107187,0.22006820839589736,-0.05947024178319664,0.4004021568007312,0.34074864805270255,0.02651728062605999,0.022566630498598656,8.299048891899732,2.635317744352203,713.9593655755077,False,False,True,False,True,True,True,False,False,False,AA03_mag_dep,AA03,mag_dep,False
W68,581,-0.0740106869769606,0.010213991253733188,0.3649147444841077,0.2852363693048124,0.015139214604228223,0.011833598595587889,4.888674142731961,0.8631348419694947,0.22995753317803952,0.06329153189821078,0.2876794772842365,0.28349645848012267,0.01193495579356599,0.01176141493141604,19.26756471959513,5.381285522811725,744.1418539379446,True,False,True,True,True,True,False,False,True,False,AA03_mag_dep,AA03,mag_dep,False
W84,186,-0.018153161886510817,-0.025991384281162207,0.2757834056755076,0.2085460012053557,0.02022142040653835,0.01529133471300254,0.8977194243309048,1.6997459521346552,0.06495526871669184,0.0335195953694039,0.26483148712285265,0.21225243747265493,0.01941838677669051,0.015563103805807513,3.345039393007817,2.153786017728402,614.5416015183139,False,False,True,False,True,True,True,False,False,False,AA03_mag_dep,AA03,mag_dep,False
691,3214,0.1417368064776535,0.016766908375653308,0.4343170118228602,0.3690998691271543,0.00766097251822079,0.006510599117437531,18.50115062291999,2.5753249544647896,-0.06877337414095082,-0.010343818697541545,0.45044666617907153,0.37081301981166537,0.007945485524590741,0.006540817598308281,8.655654072756393,1.5814259520425815,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA03_seasonal,AA03,seasonal,False
703,11201,0.17647062693359586,0.02856290117879171,0.5289522071334473,0.4028371838051172,0.004997905439608124,0.0038062836775498592,35.308916718406856,7.504144093952009,0.20674118458743285,-0.044198416069529504,0.5169954293147548,0.40253961041461994,0.00488492955238368,0.003803471998825408,42.32224484927324,11.620544619016231,941.5147765161167,True,True,True,True,True,True,False,False,False,False,AA03_seasonal,AA03,seasonal,True
F51,11792,0.03407835895806669,0.0008619742747141995,0.2893564618070704,0.1953107187282539,0.0026646455654762346,0.0017985906977816836,12.78907761677343,0.47924982364099133,0.14580481156590766,0.005276898391339413,0.2606855562180851,0.18376685833166376,0.00240061897018694,0.0016922848070400414,60.73634065907327,3.118209399143152,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA03_seasonal,AA03,seasonal,False
F52,6019,-0.015295591904534812,0.005024774842759482,0.28839073081619,0.19000055791970302,0.003717227367585326,0.002449022101912685,4.114785132035299,2.05174744598472,0.18957177893548718,-0.004642159243960387,0.23089536824869675,0.1739281945615469,0.0029761378927597756,0.0022418565360582377,63.697243127299146,2.0706763208507986,654.8380885051354,True,False,True,False,True,True,False,False,False,False,AA03_seasonal,AA03,seasonal,False
